0, 333.149994
1, 321.424194
2, 310.034729
3, 299.285919
4, 289.430786
5, 280.651001
6, 273.050232
7, 266.655304
8, 261.425812
9, 257.268188
10, 254.055038
11, 251.640900
12, 249.874405
13, 248.617065
14, 247.746399
15, 247.159378
16, 246.773834
17, 246.527466
18, 246.373978
19, 246.280823
20, 246.225403
21, 246.192612
22, 246.172333
23, 246.161743
24, 246.154602
25, 246.150681
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
