0, 333.149994
1, 321.428955
2, 310.043701
3, 299.298553
4, 289.445984
5, 280.667664
6, 273.067261
7, 266.671783
8, 261.441010
9, 257.281555
10, 254.066299
11, 251.650055
12, 249.881638
13, 248.622559
14, 247.750427
15, 247.162216
16, 246.775848
17, 246.528748
18, 246.374802
19, 246.281372
20, 246.225769
21, 246.192795
22, 246.172470
23, 246.161835
24, 246.154663
25, 246.150711
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
