0, 333.149994
1, 322.062714
2, 311.260010
3, 301.002136
4, 291.509033
5, 282.946442
6, 275.418671
7, 268.967651
8, 263.578308
9, 259.188843
10, 255.704025
11, 253.005341
12, 250.965302
13, 249.461014
14, 248.379272
15, 247.619751
16, 247.099182
17, 246.751053
18, 246.523758
19, 246.377960
20, 246.287048
21, 246.231216
22, 246.198029
23, 246.176529
24, 246.164719
25, 246.156586
26, 246.151672
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
