0, 333.149994
1, 323.208130
2, 313.473083
3, 304.133148
4, 295.356018
5, 287.276703
6, 279.991425
7, 273.554688
8, 267.984467
9, 263.261200
10, 259.337189
11, 256.144379
12, 253.599091
13, 251.607010
14, 250.079300
15, 248.931351
16, 248.085541
17, 247.474686
18, 247.041824
19, 246.741669
20, 246.536133
21, 246.398605
22, 246.309586
23, 246.249786
24, 246.212311
25, 246.187592
26, 246.172577
27, 246.162079
28, 246.154816
29, 246.150787
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
