0, 333.149994
1, 319.725983
2, 306.805359
3, 294.833221
4, 284.152466
5, 274.976715
6, 267.384003
7, 261.331055
8, 256.680145
9, 253.236008
10, 250.774002
11, 249.076538
12, 247.946625
13, 247.220291
14, 246.769196
15, 246.498108
16, 246.340729
17, 246.252014
18, 246.203751
19, 246.178131
20, 246.163498
21, 246.155762
22, 246.151260
23, 246.149994
24, 246.149994
25, 246.149994
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
