0, 333.149994
1, 320.447510
2, 308.171906
3, 296.704681
4, 286.350159
5, 277.310425
6, 269.679779
7, 263.450195
8, 258.530945
9, 254.771408
10, 251.991928
11, 250.000015
12, 248.618546
13, 247.690063
14, 247.085129
15, 246.703339
16, 246.469299
17, 246.330200
18, 246.249130
19, 246.203629
20, 246.179214
21, 246.164490
22, 246.156433
23, 246.151596
24, 246.149994
25, 246.149994
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
