0, 333.149994
1, 322.110382
2, 311.351013
3, 301.129395
4, 291.663788
5, 283.118683
6, 275.598267
7, 269.144836
8, 263.745148
9, 259.340454
10, 255.835114
11, 253.115845
12, 251.055222
13, 249.532120
14, 248.433441
15, 247.659836
16, 247.128433
17, 246.771637
18, 246.537842
19, 246.387665
20, 246.293335
21, 246.235443
22, 246.200195
23, 246.178146
24, 246.165802
25, 246.157303
26, 246.152039
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
