0, 333.149994
1, 321.268280
2, 309.736328
3, 298.870483
4, 288.930908
5, 280.103760
6, 272.491913
7, 266.117126
8, 260.932037
9, 256.835999
10, 253.690933
11, 251.344879
12, 249.642746
13, 248.442139
14, 247.618393
15, 247.068954
16, 246.711899
17, 246.486160
18, 246.347336
19, 246.263474
20, 246.214340
21, 246.186691
22, 246.168732
23, 246.159256
24, 246.153015
25, 246.149994
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
