0, 333.149994
1, 319.993652
2, 307.310699
3, 295.523193
4, 284.958893
5, 275.828125
6, 268.215607
7, 262.092255
8, 257.338379
9, 253.776413
10, 251.197464
11, 249.393326
12, 248.173828
13, 247.376633
14, 246.872620
15, 246.563965
16, 246.381424
17, 246.276382
18, 246.217972
19, 246.185242
20, 246.167053
21, 246.158142
22, 246.152451
23, 246.149994
24, 246.149994
25, 246.149994
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
