0, 333.149994
1, 321.992889
2, 311.125732
3, 300.813171
4, 291.279083
5, 282.690948
6, 275.153107
7, 268.705994
8, 263.332367
9, 258.966675
10, 255.510483
11, 252.843475
12, 250.833588
13, 249.357864
14, 248.300507
15, 247.561279
16, 247.057404
17, 246.721832
18, 246.503448
19, 246.365265
20, 246.279114
21, 246.225784
22, 246.194855
23, 246.174149
24, 246.163132
25, 246.155518
26, 246.151138
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
