0, 333.149994
1, 321.783447
2, 310.722107
3, 300.247162
4, 290.592010
5, 281.929535
6, 274.364655
7, 267.932922
8, 262.608643
9, 258.317383
10, 254.950150
11, 252.375397
12, 250.457306
13, 249.064499
14, 248.078583
15, 247.398407
16, 246.941162
17, 246.641434
18, 246.449402
19, 246.329391
20, 246.256149
21, 246.212006
22, 246.185669
23, 246.169022
24, 246.159454
25, 246.153107
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
