0, 333.149994
1, 319.649811
2, 306.661377
3, 294.636993
4, 283.923920
5, 274.736511
6, 267.150665
7, 261.118683
8, 256.498505
9, 253.087570
10, 250.658768
11, 248.991180
12, 247.886078
13, 247.179169
14, 246.742203
15, 246.481308
16, 246.330383
17, 246.246155
18, 246.199844
19, 246.176178
20, 246.162521
21, 246.155121
22, 246.150940
23, 246.149994
24, 246.149994
25, 246.149994
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
