0, 333.149994
1, 323.019592
2, 313.106323
3, 303.612213
4, 294.711700
5, 286.544037
6, 279.208710
7, 272.759155
8, 267.208405
9, 262.531128
10, 258.673553
11, 255.559143
12, 253.096619
13, 251.187271
14, 249.738556
15, 248.661819
16, 247.877609
17, 247.317764
18, 246.926376
19, 246.657928
20, 246.476974
21, 246.357590
22, 246.280365
23, 246.232254
24, 246.200623
25, 246.178833
26, 246.166733
27, 246.157928
28, 246.152344
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
