0, 333.149994
1, 321.542755
2, 310.261871
3, 299.603363
4, 289.813477
5, 281.071198
6, 273.480804
7, 267.072540
8, 261.810059
9, 257.607483
10, 254.342331
11, 251.875427
12, 250.059204
13, 248.758011
14, 247.850266
15, 247.233521
16, 246.825195
17, 246.562195
18, 246.396866
19, 246.294830
20, 246.234741
21, 246.197281
22, 246.175827
23, 246.164078
24, 246.156158
25, 246.151459
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
