0, 333.149994
1, 322.439941
2, 311.985840
3, 302.024902
4, 292.757812
5, 284.340942
6, 276.876587
7, 270.413361
8, 264.949097
9, 260.436768
10, 256.798004
11, 253.932953
12, 251.727280
13, 250.068283
14, 248.848389
15, 247.972015
16, 247.356949
17, 246.934235
18, 246.650864
19, 246.464127
20, 246.344788
21, 246.268967
22, 246.222260
23, 246.193192
24, 246.173813
25, 246.163010
26, 246.155441
27, 246.151108
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
