0, 333.149994
1, 318.311768
2, 304.153076
3, 291.258057
4, 280.046600
5, 270.737854
6, 263.353729
7, 257.755127
8, 253.696030
9, 250.878311
10, 249.005447
11, 247.812439
12, 247.083511
13, 246.656128
14, 246.415314
15, 246.284821
16, 246.216736
17, 246.182388
18, 246.164520
19, 246.156342
20, 246.151550
21, 246.149994
22, 246.149994
23, 246.149994
24, 246.149994
25, 246.149994
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
