0, 333.149994
1, 320.848480
2, 308.934814
3, 297.758087
4, 287.600403
5, 278.656982
6, 271.026825
7, 264.718628
8, 259.663116
9, 255.736053
10, 252.777664
11, 250.614563
12, 249.080521
13, 248.024475
14, 247.318741
15, 246.860855
16, 246.571976
17, 246.395050
18, 246.289810
19, 246.228485
20, 246.192093
21, 246.171860
22, 246.161316
23, 246.154312
24, 246.150543
25, 246.149994
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
