0, 333.149994
1, 320.238373
2, 307.774292
3, 296.158112
4, 285.704987
5, 276.621002
6, 268.996399
7, 262.813629
8, 257.968903
9, 254.300583
10, 251.613129
11, 249.708939
12, 248.403687
13, 247.537506
14, 246.980804
15, 246.634430
16, 246.425186
17, 246.303040
18, 246.233337
19, 246.194290
20, 246.172989
21, 246.161377
22, 246.154358
23, 246.150558
24, 246.149994
25, 246.149994
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
