0, 333.149994
1, 319.245880
2, 305.901154
3, 293.605774
4, 282.728729
5, 273.488159
6, 265.947266
7, 260.034027
8, 255.576385
9, 252.344696
10, 250.089645
11, 248.575211
12, 247.595383
13, 246.984329
14, 246.616989
15, 246.403625
16, 246.284149
17, 246.219635
18, 246.184830
19, 246.166382
20, 246.157623
21, 246.152191
22, 246.149994
23, 246.149994
24, 246.149994
25, 246.149994
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
