0, 333.149994
1, 323.301178
2, 313.653442
3, 304.390167
4, 295.675629
5, 287.640442
6, 280.380737
7, 273.952911
8, 268.374115
9, 263.629028
10, 259.673859
11, 256.444977
12, 253.857605
13, 251.823441
14, 250.256653
15, 249.072876
16, 248.196381
17, 247.558853
18, 247.104950
19, 246.786942
20, 246.569199
21, 246.422653
22, 246.324615
23, 246.260147
24, 246.218323
25, 246.192108
26, 246.175583
27, 246.164337
28, 246.156326
29, 246.151550
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
