0, 333.149994
1, 322.829956
2, 312.738556
3, 303.090057
4, 294.067322
5, 285.814697
6, 278.432861
7, 271.974182
8, 266.447937
9, 261.821198
10, 258.032288
11, 254.998169
12, 252.619659
13, 250.794327
14, 249.422836
15, 248.414368
16, 247.688385
17, 247.176620
18, 246.823746
19, 246.584732
20, 246.426819
21, 246.324142
22, 246.257828
23, 246.215591
24, 246.189514
25, 246.173126
26, 246.162491
27, 246.155090
28, 246.150925
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
