0, 333.149994
1, 322.867065
2, 312.811188
3, 303.192596
4, 294.193359
5, 285.957825
6, 278.584534
7, 272.127563
8, 266.595337
9, 261.958923
10, 258.156189
11, 255.106049
12, 252.710983
13, 250.869095
14, 249.482651
15, 248.461365
16, 247.723877
17, 247.203323
18, 246.842972
19, 246.598618
20, 246.436432
21, 246.330551
22, 246.262100
23, 246.218796
24, 246.191650
25, 246.174194
26, 246.163300
27, 246.155640
28, 246.151199
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
