0, 333.149994
1, 321.515289
2, 310.209137
3, 299.529755
4, 289.724487
5, 280.973419
6, 273.380341
7, 266.974762
8, 261.719971
9, 257.528381
10, 254.274765
11, 251.819946
12, 250.015442
13, 248.724503
14, 247.825546
15, 247.215942
16, 246.813110
17, 246.553955
18, 246.391373
19, 246.291534
20, 246.232544
21, 246.196182
22, 246.175003
23, 246.163528
24, 246.155792
25, 246.151276
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
