0, 333.149994
1, 322.361206
2, 311.835144
3, 301.811646
4, 292.496765
5, 284.048553
6, 276.570251
7, 270.108032
8, 264.657776
9, 260.169495
10, 256.561798
11, 253.732178
12, 251.561447
13, 249.934448
14, 248.744080
15, 247.893280
16, 247.298630
17, 246.892609
18, 246.621338
19, 246.444443
20, 246.331009
21, 246.259613
22, 246.216354
23, 246.189255
24, 246.171844
25, 246.161530
26, 246.154449
27, 246.150604
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
