0, 333.149994
1, 320.894226
2, 309.021118
3, 297.877441
4, 287.742737
5, 278.811096
6, 271.182190
7, 264.865845
8, 259.795868
9, 255.850204
10, 252.871506
11, 250.688782
12, 249.136978
13, 248.065948
14, 247.348206
15, 246.880844
16, 246.585312
17, 246.403442
18, 246.295151
19, 246.231537
20, 246.194382
21, 246.173386
22, 246.162079
23, 246.154816
24, 246.150787
25, 246.149994
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
