0, 333.149994
1, 323.404633
2, 313.854187
3, 304.676910
4, 296.031799
5, 288.047424
6, 280.818085
7, 274.399963
8, 268.813782
9, 264.046265
10, 260.057770
11, 256.785217
12, 254.152512
13, 252.073013
14, 250.462601
15, 249.238403
16, 248.326096
17, 247.658493
18, 247.179642
19, 246.842117
20, 246.608994
21, 246.450241
22, 246.344162
23, 246.273666
24, 246.228119
25, 246.198730
26, 246.179031
27, 246.166931
28, 246.158051
29, 246.152405
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
