0, 333.149994
1, 322.871216
2, 312.819489
3, 303.204315
4, 294.207764
5, 285.974182
6, 278.601868
7, 272.144897
8, 266.612183
9, 261.974548
10, 258.170349
11, 255.118378
12, 252.721420
13, 250.877640
14, 249.489487
15, 248.466736
16, 247.728027
17, 247.206375
18, 246.845169
19, 246.600204
20, 246.437531
21, 246.331284
22, 246.262589
23, 246.219162
24, 246.191895
25, 246.174316
26, 246.163391
27, 246.155701
28, 246.151230
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
