0, 333.149994
1, 319.833466
2, 307.008606
3, 295.110168
4, 284.475555
5, 275.317169
6, 267.715820
7, 261.633789
8, 256.941254
9, 253.449387
10, 250.940552
11, 249.200562
12, 248.035095
13, 247.280884
14, 246.809052
15, 246.523376
16, 246.356171
17, 246.261322
18, 246.209366
19, 246.180939
20, 246.164902
21, 246.156708
22, 246.151733
23, 246.149994
24, 246.149994
25, 246.149994
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
