0, 333.149994
1, 312.331055
2, 293.386902
3, 277.682434
4, 265.800171
5, 257.574402
6, 252.348801
7, 249.292236
8, 247.640427
9, 246.812897
10, 246.427185
11, 246.259384
12, 246.191040
13, 246.164948
14, 246.155594
15, 246.151184
16, 246.149994
17, 246.149994
18, 246.149994
19, 246.149994
20, 246.149994
21, 246.149994
22, 246.149994
23, 246.149994
24, 246.149994
25, 246.149994
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
