0, 333.149994
1, 321.221313
2, 309.646301
3, 298.745239
4, 288.780853
5, 279.939880
6, 272.324921
7, 265.957092
8, 260.785919
9, 256.707642
10, 253.583527
11, 251.258423
12, 249.575684
13, 248.391693
14, 247.581863
15, 247.042938
16, 246.694504
17, 246.474854
18, 246.339615
19, 246.259125
20, 246.211731
21, 246.184952
22, 246.167862
23, 246.158676
24, 246.152725
25, 246.149994
26, 246.149994
27, 246.149994
28, 246.149994
29, 246.149994
30, 246.149994
31, 246.149994
32, 246.149994
33, 246.149994
34, 246.149994
